Year,County,Value
1962,OWEN,72.5
1962,PARKE,91.2
1962,PUTNAM,87.8
1962,TIPPECANOE,93.2
1962,VERMILLION,89.4
1962,VIGO,82.3
1962,WARREN,88.4
1961,BARTHOLOMEW,71.9
1961,BOONE,74
1961,CLINTON,77
1961,DECATUR,80
1961,GRANT,75
1961,HAMILTON,70.9
1961,HANCOCK,73.9
1961,HENDRICKS,75.9
1961,HOWARD,79.9
1961,JOHNSON,74.1
1961,MADISON,74
1961,MARION,66
1961,MORGAN,60.1
1961,RUSH,72
1961,SHELBY,70
1961,TIPTON,82.1
1961,BLACKFORD,65.2
1961,DELAWARE,72.9
1961,FAYETTE,76.1
1961,HENRY,75
1961,JAY,63.9
1961,RANDOLPH,69
1961,UNION,85.9
1961,WAYNE,76
1961,CARROLL,82
1961,CASS,78
1961,ELKHART,77
1961,FULTON,70
1961,KOSCIUSKO,77
1961,MARSHALL,73
1961,MIAMI,76
1961,ST. JOSEPH,76
1961,WABASH,72
1961,ADAMS,73.1
1961,ALLEN,75
1961,DE KALB,74
1961,HUNTINGTON,70
1961,LAGRANGE,74.9
1961,NOBLE,74
1961,STEUBEN,70.9
1961,WELLS,71.9
1961,WHITLEY,73.9
1961,BENTON,79.9
1961,JASPER,82.9
1961,LA PORTE,82
1961,LAKE,79.9
1961,NEWTON,83
1961,PORTER,84.9
1961,PULASKI,74.9
1961,STARKE,77.9
1961,WHITE,80
1961,BROWN,54.3
1961,CRAWFORD,58.3
1961,FLOYD,60.3
1961,HARRISON,66.8
1961,JACKSON,71
1961,LAWRENCE,76.9
1961,MONROE,59.7
1961,ORANGE,74.2
1961,PERRY,61.1
1961,WASHINGTON,66.9
1961,CLARK,69.9
1961,DEARBORN,62.8
1961,FRANKLIN,70
1961,JEFFERSON,67.1
1961,JENNINGS,73.1
1961,OHIO,66.7
1961,RIPLEY,73.9
1961,SCOTT,64.9
1961,SWITZERLAND,60.2
1961,DAVIESS,72.9
1961,DUBOIS,67
1961,GIBSON,71
1961,GREENE,74.9
1961,KNOX,68
1961,MARTIN,56.8
1961,PIKE,65.3
1961,POSEY,61
1961,SPENCER,60
1961,SULLIVAN,66
1961,VANDERBURGH,63
1961,WARRICK,61.9
1961,CLAY,78.1
1961,FOUNTAIN,71
1961,MONTGOMERY,73
1961,OWEN,62
1961,PARKE,74
1961,PUTNAM,68
1961,TIPPECANOE,79
1961,VERMILLION,74
1961,VIGO,72.9
1961,WARREN,76
1960,BARTHOLOMEW,59.8
1960,BOONE,71.2
1960,CLINTON,82.8
1960,DECATUR,70.5
1960,GRANT,66.4
1960,HAMILTON,68.9
1960,HANCOCK,63.3
1960,HENDRICKS,72
1960,HOWARD,83
1960,JOHNSON,63.2
1960,MADISON,74.7
1960,MARION,62
1960,MORGAN,59.1
1960,RUSH,67.4
1960,SHELBY,64.1
1960,TIPTON,86.8
1960,BLACKFORD,63.3
1960,DELAWARE,71.2
1960,FAYETTE,72.1
1960,HENRY,74.4
1960,JAY,58.6
1960,RANDOLPH,67.2
1960,UNION,74.8
1960,WAYNE,69.6
1960,CARROLL,79.9
1960,CASS,75.2
1960,ELKHART,63
1960,FULTON,63.1
1960,KOSCIUSKO,64.8
1960,MARSHALL,68.3
1960,MIAMI,77.5
1960,ST. JOSEPH,65.3
1960,WABASH,75.8
1960,ADAMS,60.8
1960,ALLEN,69.1
1960,DE KALB,56
1960,HUNTINGTON,66.3
1960,LAGRANGE,59
1960,NOBLE,53.9
1960,STEUBEN,55.5
1960,WELLS,64.3
1960,WHITLEY,62.6
1960,BENTON,86.1
1960,JASPER,76.1
1960,LA PORTE,72.7
1960,LAKE,66.6
1960,NEWTON,81.3
1960,PORTER,77.5
1960,PULASKI,73
1960,STARKE,69.5
1960,WHITE,81.2
1960,BROWN,52.7
1960,CRAWFORD,43.8
1960,FLOYD,47.4
1960,HARRISON,53.2
1960,JACKSON,55.2
1960,LAWRENCE,53.2
1960,MONROE,50.1
1960,ORANGE,53.1
1960,PERRY,45.3
1960,WASHINGTON,50.1
1960,CLARK,52.5
1960,DEARBORN,58.4
1960,FRANKLIN,65.9
1960,JEFFERSON,54.6
1960,JENNINGS,53.4
1960,OHIO,47.8
1960,RIPLEY,47.7
1960,SCOTT,48.2
1960,SWITZERLAND,48.4
1960,DAVIESS,69.9
1960,DUBOIS,58
1960,GIBSON,60.4
1960,GREENE,53.5
1960,KNOX,61.8
1960,MARTIN,56.2
1960,PIKE,53.1
1960,POSEY,61.5
1960,SPENCER,45.9
1960,SULLIVAN,55.7
1960,VANDERBURGH,62.4
1960,WARRICK,54.2
1960,CLAY,63.2
1960,FOUNTAIN,74.7
1960,MONTGOMERY,71.9
1960,OWEN,55.8
1960,PARKE,63.6
1960,PUTNAM,64.5
1960,TIPPECANOE,85
1960,VERMILLION,70.4
1960,VIGO,57.9
1960,WARREN,79.5
1959,BARTHOLOMEW,57.6
1959,BOONE,66.9
1959,CLINTON,72.7
1959,DECATUR,65.7
1959,GRANT,71.6
1959,HAMILTON,68.6
1959,HANCOCK,63.2
1959,HENDRICKS,69.6
1959,HOWARD,77
1959,JOHNSON,57.4
1959,MADISON,69.5
1959,MARION,60.4
1959,MORGAN,62.4
1959,RUSH,64.2
1959,SHELBY,62.1
1959,TIPTON,75.4
1959,BLACKFORD,58.8
1959,DELAWARE,58.3
1959,FAYETTE,61.8
1959,HENRY,65.3
1959,JAY,49
1959,RANDOLPH,57
1959,UNION,68.9
1959,WAYNE,60.8
1959,CARROLL,72.9
1959,CASS,66.2
1959,ELKHART,53
1959,FULTON,61.8
1959,KOSCIUSKO,59.1
1959,MARSHALL,58.3
1959,MIAMI,63.8
1959,ST. JOSEPH,59.9
1959,WABASH,63.5
1959,ADAMS,61.9
1959,ALLEN,60.9
1959,DE KALB,63.4
1959,HUNTINGTON,62.1
1959,LAGRANGE,52.5
1959,NOBLE,58.6
1959,STEUBEN,56.1
1959,WELLS,62.4
1959,WHITLEY,54.2
1959,BENTON,68.6
1959,JASPER,68.1
1959,LA PORTE,68.5
1959,LAKE,66.8
1959,NEWTON,67.9
1959,PORTER,67.3
1959,PULASKI,58.6
1959,STARKE,60.4
1959,WHITE,71
1959,BROWN,50.7
1959,CRAWFORD,48.4
1959,FLOYD,42.7
1959,HARRISON,56.7
1959,JACKSON,56.8
1959,LAWRENCE,53.7
1959,MONROE,58
1959,ORANGE,54.8
1959,PERRY,47.1
1959,WASHINGTON,53.8
1959,CLARK,45.7
1959,DEARBORN,54.6
1959,FRANKLIN,60.6
1959,JEFFERSON,55.1
1959,JENNINGS,51.9
1959,OHIO,56.1
1959,RIPLEY,62.9
1959,SCOTT,51.6
1959,SWITZERLAND,57.3
1959,DAVIESS,64
1959,DUBOIS,60
1959,GIBSON,54.2
1959,GREENE,60.1
1959,KNOX,54.4
1959,MARTIN,58.6
1959,PIKE,51.1
1959,POSEY,57.2
1959,SPENCER,50
1959,SULLIVAN,56.9
1959,VANDERBURGH,58.5
1959,WARRICK,47.8
1959,CLAY,69.4
1959,FOUNTAIN,59.5
1959,MONTGOMERY,70.4
1959,OWEN,58.1
1959,PARKE,65.8
1959,PUTNAM,67.1
1959,TIPPECANOE,67.8
1959,VERMILLION,56.7
1959,VIGO,58.6
1959,WARREN,65.2
1958,BARTHOLOMEW,57
1958,BOONE,63.9
1958,CLINTON,69.1
1958,DECATUR,68.1
1958,GRANT,58.9
1958,HAMILTON,65.1
1958,HANCOCK,57.4
1958,HENDRICKS,68.3
1958,HOWARD,69.6
1958,JOHNSON,60.2
1958,MADISON,64.6
1958,MARION,55.5
1958,MORGAN,56.6
1958,RUSH,62.3
1958,SHELBY,55
1958,TIPTON,69.4
1958,BLACKFORD,51.6
1958,DELAWARE,67
1958,FAYETTE,60.1
1958,HENRY,60.5
1958,JAY,46.2
1958,RANDOLPH,48.2
1958,UNION,61.4
1958,WAYNE,63.6
1958,CARROLL,66.5
1958,CASS,70.2
1958,ELKHART,71.2
1958,FULTON,59.2
1958,KOSCIUSKO,68.7
1958,MARSHALL,66.8
1958,MIAMI,67.2
1958,ST. JOSEPH,69.5
1958,WABASH,67.4
1958,ADAMS,47.1
1958,ALLEN,68.6
1958,DE KALB,75.5
1958,HUNTINGTON,58.8
1958,LAGRANGE,76
1958,NOBLE,77.3
1958,STEUBEN,75.5
1958,WELLS,62.3
1958,WHITLEY,66.5
1958,BENTON,74.2
1958,JASPER,64.9
1958,LA PORTE,73.7
1958,LAKE,69.5
1958,NEWTON,71.1
1958,PORTER,72.4
1958,PULASKI,59
1958,STARKE,60.6
1958,WHITE,68.6
1958,BROWN,46.2
1958,CRAWFORD,48.7
1958,FLOYD,52.9
1958,HARRISON,62.1
1958,JACKSON,49.1
1958,LAWRENCE,54.6
1958,MONROE,53.8
1958,ORANGE,63
1958,PERRY,56.4
1958,WASHINGTON,66.1
1958,CLARK,62.3
1958,DEARBORN,53.4
1958,FRANKLIN,58.3
1958,JEFFERSON,57.2
1958,JENNINGS,45.3
1958,OHIO,54.3
1958,RIPLEY,48.9
1958,SCOTT,53.7
1958,SWITZERLAND,51.6
1958,DAVIESS,65.5
1958,DUBOIS,59.7
1958,GIBSON,64.9
1958,GREENE,40.4
1958,KNOX,53.2
1958,MARTIN,41.8
1958,PIKE,54.2
1958,POSEY,63.2
1958,SPENCER,52.9
1958,SULLIVAN,50.9
1958,VANDERBURGH,51.9
1958,WARRICK,44.3
1958,CLAY,57.7
1958,FOUNTAIN,60.2
1958,MONTGOMERY,65.2
1958,OWEN,48.2
1958,PARKE,62.3
1958,PUTNAM,64.7
1958,TIPPECANOE,69.6
1958,VERMILLION,67.7
1958,VIGO,52.9
1958,WARREN,70.3
1957,BARTHOLOMEW,60.3
1957,BOONE,55.3
1957,CLINTON,65.8
1957,DECATUR,61.1
1957,GRANT,63.2
1957,HAMILTON,61.2
1957,HANCOCK,65.9
1957,HENDRICKS,52
1957,HOWARD,70.8
1957,JOHNSON,63.1
1957,MADISON,61.6
1957,MARION,53.1
1957,MORGAN,54.6
1957,RUSH,67
1957,SHELBY,60.7
1957,TIPTON,64.1
1957,BLACKFORD,48.9
1957,DELAWARE,55.4
1957,FAYETTE,66.6
1957,HENRY,63.6
1957,JAY,48.3
1957,RANDOLPH,52.7
1957,UNION,69
1957,WAYNE,64.2
1957,CARROLL,71
1957,CASS,71
1957,ELKHART,60
1957,FULTON,64
1957,KOSCIUSKO,59
1957,MARSHALL,59.3
1957,MIAMI,67.4
1957,ST. JOSEPH,66.8
1957,WABASH,62.1
1957,ADAMS,50.4
1957,ALLEN,55.5
1957,DE KALB,54.2
1957,HUNTINGTON,56.4
1957,LAGRANGE,59.4
1957,NOBLE,54.2
1957,STEUBEN,59.6
1957,WELLS,55.7
1957,WHITLEY,55.6
1957,BENTON,67.2
1957,JASPER,58.7
1957,LA PORTE,64.1
1957,LAKE,64.2
1957,NEWTON,69
1957,PORTER,68.4
1957,PULASKI,60.8
1957,STARKE,62.1
1957,WHITE,59
1957,BROWN,51.7
1957,CRAWFORD,40
1957,FLOYD,44.8
1957,HARRISON,51.7
1957,JACKSON,49.5
1957,LAWRENCE,49
1957,MONROE,47.3
1957,ORANGE,52.2
1957,PERRY,34.5
1957,WASHINGTON,52.3
1957,CLARK,51.4
1957,DEARBORN,55.3
1957,FRANKLIN,63
1957,JEFFERSON,46
1957,JENNINGS,44.4
1957,OHIO,49.4
1957,RIPLEY,53.6
1957,SCOTT,45.2
1957,SWITZERLAND,50.5
1957,DAVIESS,56.2
1957,DUBOIS,44.9
1957,GIBSON,57.6
1957,GREENE,47.3
1957,KNOX,55.6
1957,MARTIN,54.1
1957,PIKE,47.7
1957,POSEY,55.7
1957,SPENCER,39.9
1957,SULLIVAN,48.6
1957,VANDERBURGH,53.6
1957,WARRICK,38.9
1957,CLAY,48.9
1957,FOUNTAIN,55.1
1957,MONTGOMERY,59.7
1957,OWEN,53.8
1957,PARKE,57.4
1957,PUTNAM,47.3
1957,TIPPECANOE,68.3
1957,VERMILLION,58.2
1957,VIGO,46.7
1957,WARREN,58
1956,BARTHOLOMEW,61.6
1956,BOONE,61.5
1956,CLINTON,69.4
1956,DECATUR,65.4
1956,GRANT,68.9
1956,HAMILTON,61.2
1956,HANCOCK,61.9
1956,HENDRICKS,64.3
1956,HOWARD,68.2
1956,JOHNSON,64
1956,MADISON,61.6
1956,MARION,56.3
1956,MORGAN,58
1956,RUSH,73.2
1956,SHELBY,54
1956,TIPTON,70.1
1956,BLACKFORD,47.8
1956,DELAWARE,58.6
1956,FAYETTE,64
1956,HENRY,63.6
1956,JAY,47
1956,RANDOLPH,58.8
1956,UNION,71.8
1956,WAYNE,66
1956,CARROLL,66
1956,CASS,62.3
1956,ELKHART,61.6
1956,FULTON,63.4
1956,KOSCIUSKO,61.3
1956,MARSHALL,61.9
1956,MIAMI,69
1956,ST. JOSEPH,62.7
1956,WABASH,67.8
1956,ADAMS,54.2
1956,ALLEN,64
1956,DE KALB,56.2
1956,HUNTINGTON,64.4
1956,LAGRANGE,63.1
1956,NOBLE,62.9
1956,STEUBEN,62.3
1956,WELLS,57.2
1956,WHITLEY,61.4
1956,BENTON,74.2
1956,JASPER,55.7
1956,LA PORTE,63.9
1956,LAKE,62.2
1956,NEWTON,69.4
1956,PORTER,61.7
1956,PULASKI,55.3
1956,STARKE,55.9
1956,WHITE,59.6
1956,BROWN,40.6
1956,CRAWFORD,60.7
1956,FLOYD,63.3
1956,HARRISON,61.9
1956,JACKSON,53.5
1956,LAWRENCE,56.8
1956,MONROE,53.1
1956,ORANGE,58.1
1956,PERRY,52.8
1956,WASHINGTON,55.7
1956,CLARK,59
1956,DEARBORN,55.7
1956,FRANKLIN,57.6
1956,JEFFERSON,59
1956,JENNINGS,47.6
1956,OHIO,52.9
1956,RIPLEY,56.2
1956,SCOTT,52.1
1956,SWITZERLAND,54.8
1956,DAVIESS,68.8
1956,DUBOIS,69.1
1956,GIBSON,66.2
1956,GREENE,50.6
1956,KNOX,59.6
1956,MARTIN,56.5
1956,PIKE,54.3
1956,POSEY,69.7
1956,SPENCER,54.1
1956,SULLIVAN,58.3
1956,VANDERBURGH,59.9
1956,WARRICK,47.8
1956,CLAY,64.4
1956,FOUNTAIN,66.4
1956,MONTGOMERY,63
1956,OWEN,55.1
1956,PARKE,67.6
1956,PUTNAM,60.6
1956,TIPPECANOE,72.1
1956,VERMILLION,65.8
1956,VIGO,54.2
1956,WARREN,68.7
1955,BARTHOLOMEW,54
1955,BOONE,58.9
1955,CLINTON,55.2
1955,DECATUR,62.3
1955,GRANT,66.8
1955,HAMILTON,58.4
1955,HANCOCK,61.8
1955,HENDRICKS,60.9
1955,HOWARD,65.2
1955,JOHNSON,61.2
1955,MADISON,63.6
1955,MARION,56.6
1955,MORGAN,55.1
1955,RUSH,62.8
1955,SHELBY,58
1955,TIPTON,68.1
1955,BLACKFORD,61.8
1955,DELAWARE,63
1955,FAYETTE,61.7
1955,HENRY,62.1
1955,JAY,58.8
1955,RANDOLPH,57.4
1955,UNION,60
1955,WAYNE,63.8
1955,CARROLL,59.1
1955,CASS,60.7
1955,ELKHART,60.3
1955,FULTON,55.9
1955,KOSCIUSKO,60.1
1955,MARSHALL,56.3
1955,MIAMI,65.4
1955,ST. JOSEPH,62.8
1955,WABASH,62.3
1955,ADAMS,62.3
1955,ALLEN,60.8
1955,DE KALB,58.8
1955,HUNTINGTON,60.5
1955,LAGRANGE,52.9
1955,NOBLE,64.7
1955,STEUBEN,59.4
1955,WELLS,64.6
1955,WHITLEY,62.7
1955,BENTON,53.8
1955,JASPER,47.8
1955,LA PORTE,52
1955,LAKE,50.7
1955,NEWTON,48.3
1955,PORTER,49.7
1955,PULASKI,52.6
1955,STARKE,50.4
1955,WHITE,51.2
1955,BROWN,46
1955,CRAWFORD,39.9
1955,FLOYD,46
1955,HARRISON,47.5
1955,JACKSON,54.9
1955,LAWRENCE,46.8
1955,MONROE,49.6
1955,ORANGE,52
1955,PERRY,40.6
1955,WASHINGTON,51.1
1955,CLARK,45.6
1955,DEARBORN,46.5
1955,FRANKLIN,53.3
1955,JEFFERSON,50.5
1955,JENNINGS,45
1955,OHIO,42.9
1955,RIPLEY,49.8
1955,SCOTT,46.6
1955,SWITZERLAND,49.4
1955,DAVIESS,59.3
1955,DUBOIS,48.3
1955,GIBSON,58.6
1955,GREENE,43.9
1955,KNOX,50.8
1955,MARTIN,53.6
1955,PIKE,50
1955,POSEY,50.9
1955,SPENCER,48.2
1955,SULLIVAN,46.9
1955,VANDERBURGH,49.2
1955,WARRICK,43.8
1955,CLAY,61.5
1955,FOUNTAIN,53.1
1955,MONTGOMERY,50.9
1955,OWEN,53.7
1955,PARKE,57.2
1955,PUTNAM,51.8
1955,TIPPECANOE,51.4
1955,VERMILLION,53.3
1955,VIGO,52.8
1955,WARREN,55.7
1954,BARTHOLOMEW,34.6
1954,BOONE,60.7
1954,CLINTON,63.3
1954,DECATUR,49.3
1954,GRANT,67.8
1954,HAMILTON,62.9
1954,HANCOCK,58.2
1954,HENDRICKS,60.6
1954,HOWARD,68.3
1954,JOHNSON,56.8
1954,MADISON,64.1
1954,MARION,49.7
1954,MORGAN,53.5
1954,RUSH,61.3
1954,SHELBY,53.6
1954,TIPTON,70.9
1954,BLACKFORD,60.6
1954,DELAWARE,63.9
1954,FAYETTE,57.3
1954,HENRY,63.9
1954,JAY,54.4
1954,RANDOLPH,62.3
1954,UNION,70.2
1954,WAYNE,63.2
1954,CARROLL,64.6
1954,CASS,68
1954,ELKHART,63.5
1954,FULTON,64.2
1954,KOSCIUSKO,67.3
1954,MARSHALL,63.5
1954,MIAMI,70.1
1954,ST. JOSEPH,63.1
1954,WABASH,69.2
1954,ADAMS,65.4
1954,ALLEN,64.2
1954,DE KALB,64
1954,HUNTINGTON,68
1954,LAGRANGE,59.7
1954,NOBLE,66.4
1954,STEUBEN,62.5
1954,WELLS,65.4
1954,WHITLEY,65.3
1954,BENTON,65.7
1954,JASPER,64.2
1954,LA PORTE,59.7
1954,LAKE,60.9
1954,NEWTON,61.8
1954,PORTER,63.6
1954,PULASKI,59
1954,STARKE,58.1
1954,WHITE,60
1954,BROWN,24.7
1954,CRAWFORD,23.9
1954,FLOYD,31.5
1954,HARRISON,25.8
1954,JACKSON,32.6
1954,LAWRENCE,35.3
1954,MONROE,39.3
1954,ORANGE,32.6
1954,PERRY,37.2
1954,WASHINGTON,38.2
1954,CLARK,35.5
1954,DEARBORN,38.8
1954,FRANKLIN,60.1
1954,JEFFERSON,30.4
1954,JENNINGS,32
1954,OHIO,29.8
1954,RIPLEY,39
1954,SCOTT,31.1
1954,SWITZERLAND,27.8
1954,DAVIESS,36.2
1954,DUBOIS,32.8
1954,GIBSON,39.1
1954,GREENE,34.5
1954,KNOX,34.6
1954,MARTIN,38.4
1954,PIKE,30.4
1954,POSEY,44.6
1954,SPENCER,35.7
1954,SULLIVAN,28.5
1954,VANDERBURGH,45.9
1954,WARRICK,30.7
1954,CLAY,56.2
1954,FOUNTAIN,56.9
1954,MONTGOMERY,60.1
1954,OWEN,43.8
1954,PARKE,60
1954,PUTNAM,58.3
1954,TIPPECANOE,57.5
1954,VERMILLION,55.6
1954,VIGO,45.2
1954,WARREN,57.3
1953,BARTHOLOMEW,51.8
1953,BOONE,58.9
1953,CLINTON,60.2
1953,DECATUR,57.8
1953,GRANT,61.7
1953,HAMILTON,58.6
1953,HANCOCK,56.8
1953,HENDRICKS,58.3
1953,HOWARD,65.1
1953,JOHNSON,59.2
1953,MADISON,58.9
1953,MARION,58.1
1953,MORGAN,58
1953,RUSH,60.7
1953,SHELBY,56.1
1953,TIPTON,64.5
1953,BLACKFORD,54.7
1953,DELAWARE,53.4
1953,FAYETTE,57.5
1953,HENRY,58.8
1953,JAY,49.7
1953,RANDOLPH,54.8
1953,UNION,60.8
1953,WAYNE,54.9
1953,CARROLL,59.6
1953,CASS,55.3
1953,ELKHART,51.1
1953,FULTON,52.5
1953,KOSCIUSKO,49.9
1953,MARSHALL,53.8
1953,MIAMI,53.8
1953,ST. JOSEPH,52.4
1953,WABASH,53.6
1953,ADAMS,52.8
1953,ALLEN,54.2
1953,DE KALB,49.9
1953,HUNTINGTON,54.4
1953,LAGRANGE,51.1
1953,NOBLE,51.8
1953,STEUBEN,53.7
1953,WELLS,57.6
1953,WHITLEY,53.1
1953,BENTON,51.1
1953,JASPER,47.1
1953,LA PORTE,49.4
1953,LAKE,46.2
1953,NEWTON,48.3
1953,PORTER,46.8
1953,PULASKI,46
1953,STARKE,46.1
1953,WHITE,48.3
1953,BROWN,44
1953,CRAWFORD,34.1
1953,FLOYD,43.9
1953,HARRISON,43.7
1953,JACKSON,41.2
1953,LAWRENCE,43.3
1953,MONROE,43.5
1953,ORANGE,39.1
1953,PERRY,33.9
1953,WASHINGTON,42.9
1953,CLARK,47.9
1953,DEARBORN,44.1
1953,FRANKLIN,54.1
1953,JEFFERSON,45.3
1953,JENNINGS,48.4
1953,OHIO,44.3
1953,RIPLEY,50
1953,SCOTT,44.1
1953,SWITZERLAND,47.9
1953,DAVIESS,50.1
1953,DUBOIS,41.8
1953,GIBSON,40.5
1953,GREENE,43.4
1953,KNOX,38.6
1953,MARTIN,42.4
1953,PIKE,42.8
1953,POSEY,36.8
1953,SPENCER,41.2
1953,SULLIVAN,40.6
1953,VANDERBURGH,38.8
1953,WARRICK,36.7
1953,CLAY,55.1
1953,FOUNTAIN,55.2
1953,MONTGOMERY,56
1953,OWEN,44.8
1953,PARKE,54.2
1953,PUTNAM,58.2
1953,TIPPECANOE,61.4
1953,VERMILLION,47.6
1953,VIGO,45.1
1953,WARREN,53.5
1952,BARTHOLOMEW,41.1
1952,BOONE,54.5
1952,CLINTON,56.6
1952,DECATUR,56.2
1952,GRANT,57.3
1952,HAMILTON,53
1952,HANCOCK,50.1
1952,HENDRICKS,49.7
1952,HOWARD,61.5
1952,JOHNSON,45.2
1952,MADISON,51.2
1952,MARION,46.1
1952,MORGAN,49.2
1952,RUSH,54.1
1952,SHELBY,49.9
1952,TIPTON,60.7
1952,BLACKFORD,42.4
1952,DELAWARE,43.2
1952,FAYETTE,43.4
1952,HENRY,45.3
1952,JAY,46
1952,RANDOLPH,49
1952,UNION,47
1952,WAYNE,44.8
1952,CARROLL,54.6
1952,CASS,59.1
1952,ELKHART,62.3
1952,FULTON,58.5
1952,KOSCIUSKO,58.6
1952,MARSHALL,60.1
1952,MIAMI,55.7
1952,ST. JOSEPH,57.3
1952,WABASH,60.6
1952,ADAMS,56
1952,ALLEN,59.1
1952,DE KALB,52.3
1952,HUNTINGTON,53.5
1952,LAGRANGE,64.2
1952,NOBLE,63
1952,STEUBEN,56.8
1952,WELLS,55.9
1952,WHITLEY,59.2
1952,BENTON,46
1952,JASPER,52.8
1952,LA PORTE,50.9
1952,LAKE,51.9
1952,NEWTON,53.2
1952,PORTER,55.2
1952,PULASKI,49.8
1952,STARKE,47
1952,WHITE,53.5
1952,BROWN,46.1
1952,CRAWFORD,27.4
1952,FLOYD,21.6
1952,HARRISON,22.2
1952,JACKSON,39.2
1952,LAWRENCE,34.5
1952,MONROE,46.2
1952,ORANGE,35.9
1952,PERRY,37.4
1952,WASHINGTON,34.1
1952,CLARK,28.8
1952,DEARBORN,42.3
1952,FRANKLIN,44.7
1952,JEFFERSON,34.5
1952,JENNINGS,40.5
1952,OHIO,36.9
1952,RIPLEY,45
1952,SCOTT,37.2
1952,SWITZERLAND,34.2
1952,DAVIESS,49.1
1952,DUBOIS,34.3
1952,GIBSON,46.7
1952,GREENE,45.4
1952,KNOX,46.1
1952,MARTIN,34.6
1952,PIKE,39
1952,POSEY,40
1952,SPENCER,39.2
1952,SULLIVAN,44.6
1952,VANDERBURGH,33.5
1952,WARRICK,38
1952,CLAY,43.2
1952,FOUNTAIN,51.9
1952,MONTGOMERY,53.5
1952,OWEN,42.9
1952,PARKE,53.4
1952,PUTNAM,52.6
1952,TIPPECANOE,55
1952,VERMILLION,53.1
1952,VIGO,40.5
1952,WARREN,49.2
1951,BARTHOLOMEW,52.9
1951,BOONE,59.9
1951,CLINTON,61.1
1951,DECATUR,57.9
1951,GRANT,64.6
1951,HAMILTON,61.7
1951,HANCOCK,56.2
1951,HENDRICKS,58.6
1951,HOWARD,69.1
1951,JOHNSON,63.3
1951,MADISON,61.8
1951,MARION,56.8
1951,MORGAN,58.7
1951,RUSH,60.5
1951,SHELBY,58.9
1951,TIPTON,66.2
1951,BLACKFORD,52.6
1951,DELAWARE,56
1951,FAYETTE,54.3
1951,HENRY,56.2
1951,JAY,54.7
1951,RANDOLPH,56.2
1951,UNION,56.8
1951,WAYNE,57.3
1951,CARROLL,63.1
1951,CASS,62.6
1951,ELKHART,52.8
1951,FULTON,49.2
1951,KOSCIUSKO,58.4
1951,MARSHALL,54.3
1951,MIAMI,61.5
1951,ST. JOSEPH,54.3
1951,WABASH,56.7
1951,ADAMS,52.7
1951,ALLEN,45.3
1951,DE KALB,45.1
1951,HUNTINGTON,55
1951,LAGRANGE,56.4
1951,NOBLE,53
1951,STEUBEN,56.7
1951,WELLS,54.9
1951,WHITLEY,54.7
1951,BENTON,54.1
1951,JASPER,44.3
1951,LA PORTE,49.6
1951,LAKE,54.2
1951,NEWTON,47
1951,PORTER,49
1951,PULASKI,44.5
1951,STARKE,46.2
1951,WHITE,47.8
1951,BROWN,47.9
1951,CRAWFORD,38.1
1951,FLOYD,37.6
1951,HARRISON,41.7
1951,JACKSON,46.1
1951,LAWRENCE,45.4
1951,MONROE,38.9
1951,ORANGE,43
1951,PERRY,43.4
1951,WASHINGTON,44
1951,CLARK,41.5
1951,DEARBORN,36.7
1951,FRANKLIN,48
1951,JEFFERSON,38.3
1951,JENNINGS,36.7
1951,OHIO,31.8
1951,RIPLEY,45.6
1951,SCOTT,38.7
1951,SWITZERLAND,34
1951,DAVIESS,50.3
1951,DUBOIS,50.2
1951,GIBSON,48.1
1951,GREENE,40.8
1951,KNOX,49.2
1951,MARTIN,39.9
1951,PIKE,42.5
1951,POSEY,50.1
1951,SPENCER,46.1
1951,SULLIVAN,49.6
1951,VANDERBURGH,48
1951,WARRICK,45.3
1951,CLAY,50.3
1951,FOUNTAIN,56.1
1951,MONTGOMERY,56.3
1951,OWEN,44.3
1951,PARKE,53.2
1951,PUTNAM,56.8
1951,TIPPECANOE,60.6
1951,VERMILLION,50.1
1951,VIGO,48
1951,WARREN,54.4
1950,BARTHOLOMEW,50
1950,BOONE,44.8
1950,CLINTON,45.4
1950,DECATUR,53.2
1950,GRANT,55.1
1950,HAMILTON,50.1
1950,HANCOCK,44.3
1950,HENDRICKS,51.2
1950,HOWARD,61.4
1950,JOHNSON,56.5
1950,MADISON,51.9
1950,MARION,44.2
1950,MORGAN,52.5
1950,RUSH,55.7
1950,SHELBY,57
1950,TIPTON,60.4
1950,BLACKFORD,45.8
1950,DELAWARE,49.5
1950,FAYETTE,53.2
1950,HENRY,52.3
1950,JAY,45
1950,RANDOLPH,47.6
1950,UNION,60.3
1950,WAYNE,55.5
1950,CARROLL,54.7
1950,CASS,52.7
1950,ELKHART,48.9
1950,FULTON,48.5
1950,KOSCIUSKO,49.2
1950,MARSHALL,47.9
1950,MIAMI,50.2
1950,ST. JOSEPH,44.7
1950,WABASH,50.6
1950,ADAMS,55.3
1950,ALLEN,56.3
1950,DE KALB,52.6
1950,HUNTINGTON,56.6
1950,LAGRANGE,47.2
1950,NOBLE,54
1950,STEUBEN,55.4
1950,WELLS,53.1
1950,WHITLEY,51.6
1950,BENTON,49.4
1950,JASPER,43.4
1950,LA PORTE,41.8
1950,LAKE,43.3
1950,NEWTON,48.5
1950,PORTER,47.7
1950,PULASKI,43.7
1950,STARKE,39.6
1950,WHITE,44.3
1950,BROWN,43.1
